,Mean,Median,Mid Range,IQR,Std Dev,File Name
263,0.48040935,0.4261438,0.5143791,0.1895425,0.1718457,../Dataset/TrainData/apple7-066-207.png
264,0.49957576,0.4862745,0.5235294,0.22875816,0.16545942,../Dataset/TrainData/apple7-066-243.png
265,0.4585616,0.41699347,0.49542484,0.29803923,0.17556003,../Dataset/TrainData/apple7-066-297.png
266,0.43171856,0.34379086,0.4849673,0.34771243,0.19683112,../Dataset/TrainData/apple7-066-333.png
267,0.43591017,0.32941177,0.4594771,0.3555555,0.2031985,../Dataset/TrainData/apple7-068-000.png
268,0.47837508,0.45751634,0.52287585,0.24836603,0.16116227,../Dataset/TrainData/apple7-068-090.png
269,0.47391394,0.40261438,0.51830065,0.19738564,0.17109756,../Dataset/TrainData/apple7-068-180.png
270,0.48883995,0.46013072,0.5143791,0.24575165,0.16591471,../Dataset/TrainData/apple7-068-270.png
271,0.44888103,0.37124184,0.4660131,0.26928106,0.1800494,../Dataset/TrainData/apple7-090-000.png
272,0.45742583,0.40522876,0.4745098,0.2627451,0.17451234,../Dataset/TrainData/apple7-090-022.png
273,0.47314787,0.44836602,0.47189543,0.24967322,0.16750376,../Dataset/TrainData/apple7-090-045.png
274,0.4942304,0.47843137,0.48562092,0.23790851,0.16365498,../Dataset/TrainData/apple7-090-068.png
275,0.511589,0.47973856,0.4882353,0.22352943,0.15561351,../Dataset/TrainData/apple7-090-090.png
276,0.52749074,0.47843137,0.50849676,0.2013072,0.14695801,../Dataset/TrainData/apple7-090-112.png
277,0.5337577,0.4771242,0.5300654,0.16339871,0.13650985,../Dataset/TrainData/apple7-090-135.png
278,0.5258554,0.4888889,0.52156866,0.12418303,0.13767284,../Dataset/TrainData/apple7-090-158.png
279,0.52334917,0.4993464,0.51241827,0.11372551,0.14088088,../Dataset/TrainData/apple7-090-180.png
280,0.5211878,0.49411765,0.5124183,0.1398693,0.14762032,../Dataset/TrainData/apple7-090-202.png
281,0.5352076,0.49673203,0.5143791,0.19084969,0.1559863,../Dataset/TrainData/apple7-090-225.png
282,0.5381478,0.4888889,0.5117647,0.21960792,0.15909217,../Dataset/TrainData/apple7-090-248.png
283,0.5167425,0.45620918,0.503268,0.22091499,0.15910788,../Dataset/TrainData/apple7-090-270.png
284,0.49151385,0.4117647,0.49673203,0.2104575,0.16550632,../Dataset/TrainData/apple7-090-292.png
285,0.4639459,0.38431373,0.48954248,0.2143791,0.1734136,../Dataset/TrainData/apple7-090-315.png
286,0.44783002,0.36601308,0.48496732,0.2509804,0.17710939,../Dataset/TrainData/apple7-090-338.png
287,0.4738905,0.4366013,0.51830065,0.30980393,0.16491526,../Dataset/TrainData/apple8-000-000.png
288,0.45116526,0.37385622,0.4993464,0.32156858,0.16743709,../Dataset/TrainData/apple8-022-000.png
289,0.47405708,0.41045752,0.5379085,0.26797387,0.14903933,../Dataset/TrainData/apple8-022-090.png
290,0.44819608,0.37385622,0.548366,0.28627452,0.17111984,../Dataset/TrainData/apple8-022-180.png
291,0.45882642,0.3869281,0.5058824,0.24183002,0.1655541,../Dataset/TrainData/apple8-022-270.png
292,0.46419597,0.38300657,0.5320262,0.27189544,0.1532627,../Dataset/TrainData/apple8-035-045.png
293,0.4653713,0.39477125,0.54444444,0.25751635,0.15447798,../Dataset/TrainData/apple8-035-135.png
294,0.44292033,0.3647059,0.52875817,0.23137257,0.16825248,../Dataset/TrainData/apple8-035-225.png
295,0.46358597,0.37254906,0.5385621,0.2888889,0.16856307,../Dataset/TrainData/apple8-035-315.png
296,0.4470116,0.3385621,0.53137255,0.31764707,0.17307211,../Dataset/TrainData/apple8-045-000.png
297,0.47683057,0.4261438,0.5882353,0.2261438,0.13522735,../Dataset/TrainData/apple8-045-090.png
298,0.44587797,0.36209154,0.5718954,0.2640523,0.17055167,../Dataset/TrainData/apple8-045-180.png
299,0.4949639,0.42352942,0.5633987,0.23267972,0.16045667,../Dataset/TrainData/apple8-045-270.png
300,0.44482717,0.3751634,0.4738562,0.32287583,0.17222492,../Dataset/TrainData/apple8-066-027.png
301,0.45796382,0.43398693,0.50849676,0.28496733,0.158935,../Dataset/TrainData/apple8-066-063.png
302,0.46216777,0.4405229,0.52026147,0.27058825,0.1591553,../Dataset/TrainData/apple8-066-117.png
303,0.44175053,0.38562092,0.503268,0.21830067,0.16769615,../Dataset/TrainData/apple8-066-153.png
304,0.4326904,0.37908497,0.49542484,0.24705884,0.17774597,../Dataset/TrainData/apple8-066-207.png
305,0.45844024,0.42875817,0.517647,0.29934642,0.18476528,../Dataset/TrainData/apple8-066-243.png
306,0.4758158,0.42483664,0.5013072,0.35424837,0.18833227,../Dataset/TrainData/apple8-066-297.png
307,0.45340353,0.3633987,0.47320262,0.36862746,0.18638323,../Dataset/TrainData/apple8-066-333.png
308,0.43755835,0.3398693,0.4986928,0.3529412,0.18378751,../Dataset/TrainData/apple8-068-000.png
309,0.4611807,0.44444445,0.5156863,0.26666662,0.15563352,../Dataset/TrainData/apple8-068-090.png
310,0.4444036,0.38300657,0.49803922,0.20522878,0.17135395,../Dataset/TrainData/apple8-068-180.png
311,0.48054737,0.4496732,0.48562092,0.3137255,0.18518007,../Dataset/TrainData/apple8-068-270.png
312,0.44965896,0.3895425,0.44967324,0.28627452,0.16237877,../Dataset/TrainData/apple8-090-000.png
313,0.45044255,0.40784314,0.45555556,0.2640523,0.156078,../Dataset/TrainData/apple8-090-022.png
314,0.4597338,0.44052288,0.45947713,0.227451,0.1549751,../Dataset/TrainData/apple8-090-045.png
315,0.46897516,0.44052288,0.49673206,0.23660132,0.1569277,../Dataset/TrainData/apple8-090-068.png
316,0.4780412,0.43529412,0.5209151,0.23137257,0.155792,../Dataset/TrainData/apple8-090-090.png
317,0.4913206,0.42091504,0.5019608,0.20915034,0.15415186,../Dataset/TrainData/apple8-090-112.png
318,0.48706633,0.43529415,0.4986928,0.16862747,0.14938079,../Dataset/TrainData/apple8-090-135.png
319,0.47962242,0.44313726,0.4986928,0.13071898,0.14577368,../Dataset/TrainData/apple8-090-158.png
320,0.47656158,0.4405229,0.49411768,0.12549019,0.14819573,../Dataset/TrainData/apple8-090-180.png
321,0.45592892,0.39869285,0.49477124,0.16209152,0.15845422,../Dataset/TrainData/apple8-090-202.png
322,0.4563799,0.3647059,0.48954245,0.2196078,0.17353673,../Dataset/TrainData/apple8-090-225.png
323,0.46182406,0.39607844,0.49607843,0.2444444,0.18340327,../Dataset/TrainData/apple8-090-248.png
324,0.47935522,0.44967327,0.48235297,0.27450982,0.18129,../Dataset/TrainData/apple8-090-270.png
325,0.48316133,0.4666667,0.48169935,0.29934642,0.18015157,../Dataset/TrainData/apple8-090-292.png
326,0.47548032,0.44836605,0.45947713,0.303268,0.17340043,../Dataset/TrainData/apple8-090-315.png
327,0.46184933,0.4117647,0.46535945,0.30588236,0.16647425,../Dataset/TrainData/apple8-090-338.png
328,0.48198307,0.39738563,0.5254902,0.4039215,0.21163173,../Dataset/TrainData/apple9-000-000.png
329,0.47241187,0.3503268,0.5366013,0.4183006,0.21777545,../Dataset/TrainData/apple9-022-000.png
330,0.5090798,0.38562092,0.5405229,0.39999995,0.21629865,../Dataset/TrainData/apple9-022-090.png
331,0.48655513,0.35555556,0.5385621,0.45490196,0.23420131,../Dataset/TrainData/apple9-022-180.png
332,0.49131894,0.38300657,0.5143791,0.36732027,0.19745176,../Dataset/TrainData/apple9-022-270.png
333,0.49822634,0.3647059,0.582353,0.39477125,0.2145729,../Dataset/TrainData/apple9-035-045.png
334,0.5049624,0.3633987,0.5660131,0.41960785,0.22761063,../Dataset/TrainData/apple9-035-135.png
335,0.4950263,0.3647059,0.5555556,0.39869282,0.2134007,../Dataset/TrainData/apple9-035-225.png
336,0.4749018,0.35686278,0.5339869,0.35555556,0.19744694,../Dataset/TrainData/apple9-035-315.png
337,0.47093835,0.32941177,0.5653595,0.39869282,0.21792196,../Dataset/TrainData/apple9-045-000.png
338,0.54207313,0.41960788,0.5555556,0.36601314,0.20591545,../Dataset/TrainData/apple9-045-090.png
339,0.4936116,0.33333334,0.55947715,0.44705883,0.23880962,../Dataset/TrainData/apple9-045-180.png
340,0.51209974,0.41699347,0.52875817,0.2980393,0.17779171,../Dataset/TrainData/apple9-045-270.png
341,0.47149643,0.3647059,0.5058824,0.42222223,0.22172032,../Dataset/TrainData/apple9-066-027.png
342,0.51213074,0.4366013,0.52091503,0.40784314,0.21955095,../Dataset/TrainData/apple9-066-063.png
343,0.51109195,0.41960788,0.4986928,0.4444444,0.23177627,../Dataset/TrainData/apple9-066-117.png
344,0.48407876,0.35163403,0.50849676,0.47712412,0.24484499,../Dataset/TrainData/apple9-066-153.png
345,0.4696228,0.35947713,0.5013072,0.45228758,0.23309502,../Dataset/TrainData/apple9-066-207.png
346,0.47810334,0.42483664,0.5124183,0.40130726,0.20834133,../Dataset/TrainData/apple9-066-243.png
347,0.46136156,0.40915036,0.50392157,0.36862746,0.19569708,../Dataset/TrainData/apple9-066-297.png
348,0.44506904,0.34640527,0.47908497,0.38431373,0.20848086,../Dataset/TrainData/apple9-066-333.png
349,0.4351758,0.31895426,0.49607843,0.4039216,0.2183206,../Dataset/TrainData/apple9-068-000.png
350,0.5034885,0.4379085,0.5013072,0.40522876,0.2252176,../Dataset/TrainData/apple9-068-090.png
351,0.4605822,0.32418302,0.49934644,0.47189543,0.24538754,../Dataset/TrainData/apple9-068-180.png
352,0.46669254,0.43398693,0.5058824,0.3751634,0.1953473,../Dataset/TrainData/apple9-068-270.png
353,0.43607584,0.33464053,0.48692814,0.27450976,0.18837932,../Dataset/TrainData/apple9-090-000.png
354,0.4471467,0.35555556,0.48758173,0.29673204,0.19304717,../Dataset/TrainData/apple9-090-022.png
355,0.46833292,0.40784314,0.49346405,0.3281046,0.20153645,../Dataset/TrainData/apple9-090-045.png
356,0.4841003,0.44575167,0.4849673,0.34509805,0.21052141,../Dataset/TrainData/apple9-090-068.png
357,0.48691857,0.4496732,0.4875817,0.35424837,0.21604265,../Dataset/TrainData/apple9-090-090.png
358,0.48352978,0.43398693,0.48562092,0.3620915,0.21863702,../Dataset/TrainData/apple9-090-112.png
359,0.47458917,0.39084968,0.48627454,0.36732027,0.22020169,../Dataset/TrainData/apple9-090-135.png
360,0.4667565,0.3503268,0.48366013,0.36732027,0.22020024,../Dataset/TrainData/apple9-090-158.png
361,0.46086448,0.3385621,0.49477124,0.35686275,0.21997924,../Dataset/TrainData/apple9-090-180.png
362,0.48011613,0.37777779,0.50522876,0.34509805,0.21129052,../Dataset/TrainData/apple9-090-202.png
363,0.4822955,0.42091504,0.5058823,0.3267974,0.2018129,../Dataset/TrainData/apple9-090-225.png
364,0.47869816,0.4379085,0.50457513,0.29542485,0.190805,../Dataset/TrainData/apple9-090-248.png
365,0.47007686,0.42745098,0.50849676,0.28104576,0.17924833,../Dataset/TrainData/apple9-090-270.png
366,0.4542464,0.40522876,0.49738562,0.27189544,0.17549135,../Dataset/TrainData/apple9-090-292.png
367,0.43507996,0.35424837,0.49803922,0.25882354,0.17631216,../Dataset/TrainData/apple9-090-315.png
368,0.43266836,0.3385621,0.48235294,0.2627451,0.1809084,../Dataset/TrainData/apple9-090-338.png
369,0.38637644,0.36078432,0.50522876,0.06405231,0.15692446,../Dataset/TrainData/car1-000-000.png
370,0.38589615,0.34771243,0.47908497,0.04836601,0.15455689,../Dataset/TrainData/car1-022-000.png
371,0.4331851,0.4039216,0.5058824,0.0496732,0.1537393,../Dataset/TrainData/car1-022-090.png
372,0.4205064,0.38169935,0.4993464,0.06666669,0.16175137,../Dataset/TrainData/car1-022-180.png
373,0.41984597,0.4,0.48954248,0.041830063,0.1360035,../Dataset/TrainData/car1-022-270.png
374,0.42092788,0.38562092,0.503268,0.037908465,0.1502175,../Dataset/TrainData/car1-035-045.png
375,0.43879712,0.4,0.5045752,0.04836601,0.15917383,../Dataset/TrainData/car1-035-135.png
376,0.44834825,0.42091504,0.49019608,0.044444412,0.14289537,../Dataset/TrainData/car1-035-225.png
377,0.4122678,0.38431373,0.4764706,0.033986896,0.13712029,../Dataset/TrainData/car1-035-315.png
378,0.3873128,0.35163403,0.49542484,0.030065358,0.15540937,../Dataset/TrainData/car1-045-000.png
379,0.4614864,0.4405229,0.49477124,0.041830063,0.13427223,../Dataset/TrainData/car1-045-090.png
380,0.42861557,0.39084968,0.49607843,0.044444412,0.16407031,../Dataset/TrainData/car1-045-180.png
381,0.45273775,0.4405229,0.47189546,0.036601305,0.119322225,../Dataset/TrainData/car1-045-270.png
382,0.4372369,0.42091504,0.503268,0.037908524,0.14794447,../Dataset/TrainData/car1-066-027.png
383,0.4994055,0.48758173,0.5045752,0.032679737,0.12895249,../Dataset/TrainData/car1-066-063.png
384,0.499153,0.48366013,0.50784314,0.028758198,0.12956908,../Dataset/TrainData/car1-066-117.png
385,0.44888452,0.42222223,0.5019608,0.035294116,0.1499319,../Dataset/TrainData/car1-066-153.png
386,0.46228495,0.44705883,0.503268,0.041830063,0.14395516,../Dataset/TrainData/car1-066-207.png
387,0.48603228,0.49019608,0.48562092,0.032679707,0.11869591,../Dataset/TrainData/car1-066-243.png
388,0.46006733,0.46797386,0.48496732,0.033986956,0.12192875,../Dataset/TrainData/car1-066-297.png
389,0.41558832,0.40522876,0.503268,0.037908494,0.14264196,../Dataset/TrainData/car1-066-333.png
390,0.40156913,0.38562092,0.4993464,0.043137223,0.14997621,../Dataset/TrainData/car1-068-000.png
391,0.52051353,0.5137255,0.5026144,0.028758198,0.117035955,../Dataset/TrainData/car1-068-090.png
392,0.43247342,0.4117647,0.49346405,0.041830063,0.15418062,../Dataset/TrainData/car1-068-180.png
393,0.48374254,0.5019608,0.4882353,0.039215714,0.115910426,../Dataset/TrainData/car1-068-270.png
394,0.437148,0.3895425,0.5026144,0.13071898,0.13671014,../Dataset/TrainData/car1-090-000.png
395,0.4317792,0.3777778,0.5026144,0.15555555,0.14895463,../Dataset/TrainData/car1-090-022.png
396,0.44493654,0.38823533,0.5,0.2026144,0.15416649,../Dataset/TrainData/car1-090-045.png
397,0.46654814,0.39869285,0.5019608,0.21960786,0.14752537,../Dataset/TrainData/car1-090-068.png
398,0.45509082,0.38823533,0.5091503,0.2261438,0.14858802,../Dataset/TrainData/car1-090-090.png
399,0.4658621,0.4013072,0.50522876,0.21568629,0.14449409,../Dataset/TrainData/car1-090-112.png
400,0.43970272,0.38431373,0.503268,0.1895425,0.15110482,../Dataset/TrainData/car1-090-135.png
401,0.44808415,0.39477125,0.50522876,0.1529412,0.15107678,../Dataset/TrainData/car1-090-158.png
402,0.43504527,0.3869281,0.50392157,0.14379087,0.1458245,../Dataset/TrainData/car1-090-180.png
403,0.44133812,0.3869281,0.5045752,0.17124182,0.15159027,../Dataset/TrainData/car1-090-202.png
404,0.45216724,0.39738563,0.5013072,0.20522875,0.15143605,../Dataset/TrainData/car1-090-225.png
405,0.4427217,0.39607844,0.50261444,0.227451,0.15770516,../Dataset/TrainData/car1-090-248.png
406,0.464217,0.40915036,0.48562092,0.20653597,0.13566801,../Dataset/TrainData/car1-090-270.png
407,0.4580592,0.4039216,0.48562092,0.20000002,0.13886285,../Dataset/TrainData/car1-090-292.png
408,0.45800185,0.40784314,0.49542487,0.1777778,0.14117949,../Dataset/TrainData/car1-090-315.png
409,0.42930928,0.3869281,0.5026144,0.14379087,0.14918117,../Dataset/TrainData/car1-090-338.png
410,0.5233047,0.5503268,0.5117647,0.09019604,0.112980336,../Dataset/TrainData/car11-000-000.png
411,0.5348278,0.5542484,0.5150327,0.062745094,0.09841128,../Dataset/TrainData/car11-022-000.png
412,0.52481633,0.5568628,0.51111114,0.087581724,0.10092907,../Dataset/TrainData/car11-022-090.png
413,0.5366602,0.55294114,0.5163399,0.086274505,0.107768506,../Dataset/TrainData/car11-022-180.png
414,0.53908825,0.5764706,0.50392157,0.06928104,0.1004762,../Dataset/TrainData/car11-022-270.png
415,0.5387744,0.5647059,0.5254902,0.057516277,0.102944694,../Dataset/TrainData/car11-035-045.png
416,0.53066534,0.55294114,0.5176471,0.06797385,0.110190235,../Dataset/TrainData/car11-035-135.png
417,0.5412533,0.5673203,0.5104575,0.056209087,0.10318914,../Dataset/TrainData/car11-035-225.png
418,0.5409502,0.5673203,0.5071896,0.04705882,0.09901358,../Dataset/TrainData/car11-035-315.png
419,0.5403628,0.5660131,0.5071896,0.039215684,0.103859484,../Dataset/TrainData/car11-045-000.png
420,0.54780143,0.5882353,0.5091503,0.06535953,0.10834274,../Dataset/TrainData/car11-045-090.png
421,0.5325278,0.5568628,0.5117647,0.053594768,0.111429445,../Dataset/TrainData/car11-045-180.png
422,0.5538722,0.5921569,0.49607843,0.04836607,0.10137974,../Dataset/TrainData/car11-045-270.png
423,0.54631984,0.58562094,0.50392157,0.043137252,0.12069151,../Dataset/TrainData/car11-066-027.png
424,0.5698334,0.61045754,0.5124183,0.035294116,0.11907651,../Dataset/TrainData/car11-066-063.png
425,0.5629138,0.6013072,0.5143791,0.030065358,0.11569371,../Dataset/TrainData/car11-066-117.png
426,0.5409894,0.5738562,0.5058824,0.039215684,0.11667164,../Dataset/TrainData/car11-066-153.png
427,0.5601448,0.5908497,0.5019608,0.040522814,0.11463014,../Dataset/TrainData/car11-066-207.png
428,0.5743185,0.6130719,0.49542484,0.030065417,0.11356908,../Dataset/TrainData/car11-066-243.png
429,0.56255496,0.6,0.49738562,0.032679737,0.11248193,../Dataset/TrainData/car11-066-297.png
430,0.55137306,0.58300656,0.5026144,0.035294056,0.108569615,../Dataset/TrainData/car11-066-333.png
431,0.531679,0.5647059,0.5071896,0.057516336,0.10902451,../Dataset/TrainData/car11-068-000.png
432,0.57793677,0.6169935,0.5156863,0.031372547,0.11053784,../Dataset/TrainData/car11-068-090.png
433,0.5350064,0.5660131,0.50130725,0.04705882,0.11328458,../Dataset/TrainData/car11-068-180.png
434,0.57499385,0.6143791,0.47450978,0.031372547,0.10681851,../Dataset/TrainData/car11-068-270.png
435,0.5468812,0.5411765,0.503268,0.108496785,0.118165016,../Dataset/TrainData/car11-090-000.png
436,0.54412556,0.53725487,0.5013072,0.12941182,0.12556107,../Dataset/TrainData/car11-090-022.png
437,0.55436176,0.5385621,0.5039216,0.1568628,0.13958578,../Dataset/TrainData/car11-090-045.png
438,0.5627109,0.5294118,0.50653595,0.17124188,0.13310494,../Dataset/TrainData/car11-090-068.png
439,0.5504853,0.51633984,0.50653595,0.19999996,0.13203232,../Dataset/TrainData/car11-090-090.png
440,0.56275654,0.52287585,0.5058824,0.18562093,0.12265474,../Dataset/TrainData/car11-090-112.png
441,0.53364766,0.52026147,0.5045752,0.1647059,0.13104378,../Dataset/TrainData/car11-090-135.png
442,0.5388612,0.5320261,0.5013072,0.13333333,0.12877478,../Dataset/TrainData/car11-090-158.png
443,0.53467846,0.530719,0.5026144,0.12156862,0.123430446,../Dataset/TrainData/car11-090-180.png
444,0.5388545,0.5320261,0.5,0.14771241,0.13304748,../Dataset/TrainData/car11-090-202.png
445,0.5488144,0.53333336,0.5026144,0.15163404,0.14095195,../Dataset/TrainData/car11-090-225.png
446,0.54085433,0.5294118,0.5019608,0.15555558,0.15437956,../Dataset/TrainData/car11-090-248.png
447,0.55395997,0.5254902,0.50849676,0.15294123,0.13061294,../Dataset/TrainData/car11-090-270.png
448,0.54557157,0.5215686,0.5019608,0.15555558,0.13328417,../Dataset/TrainData/car11-090-292.png
449,0.5457596,0.53725487,0.5019608,0.13856208,0.13116232,../Dataset/TrainData/car11-090-315.png
450,0.52632326,0.53464055,0.50130725,0.12156862,0.13172857,../Dataset/TrainData/car11-090-338.png
451,0.5502885,0.58954245,0.51699346,0.14117649,0.14045948,../Dataset/TrainData/car12-000-000.png
452,0.5659046,0.59738564,0.5026144,0.10326803,0.11856213,../Dataset/TrainData/car12-022-000.png
453,0.5503458,0.59738564,0.5143791,0.12287581,0.12788242,../Dataset/TrainData/car12-022-090.png
454,0.56407666,0.5895425,0.5071896,0.12418306,0.12590161,../Dataset/TrainData/car12-022-180.png
455,0.5621996,0.60915035,0.5117647,0.11503267,0.12212963,../Dataset/TrainData/car12-022-270.png
456,0.56505275,0.6052287,0.5058824,0.087581694,0.12498239,../Dataset/TrainData/car12-035-045.png
457,0.56068444,0.59869283,0.50653595,0.10326797,0.12818596,../Dataset/TrainData/car12-035-135.png
458,0.5676165,0.6104575,0.5006536,0.09150326,0.12606442,../Dataset/TrainData/car12-035-225.png
459,0.5717025,0.6130719,0.5045752,0.08235288,0.123664536,../Dataset/TrainData/car12-035-315.png
460,0.5613005,0.6013072,0.5143791,0.064052284,0.12399629,../Dataset/TrainData/car12-045-000.png
461,0.5747119,0.62352943,0.5163399,0.09673208,0.12376283,../Dataset/TrainData/car12-045-090.png
462,0.5626453,0.6,0.5019608,0.086274505,0.13085647,../Dataset/TrainData/car12-045-180.png
463,0.5805669,0.6313725,0.50849676,0.09150332,0.120816976,../Dataset/TrainData/car12-045-270.png
464,0.5813883,0.6313726,0.503268,0.04705882,0.14132878,../Dataset/TrainData/car12-066-027.png
