,Mean,Median,Mode,MidRange,Range,IQR,StdDev,FileName
176,0.5073105,0.41699347,0.4130719,0.5777778,0.7294118,0.30326793,0.18268152,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-045-270.png
177,0.4385796,0.36862746,0.29150328,0.49607846,0.8980393,0.3006536,0.19980307,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-066-027.png
178,0.47696275,0.45751634,0.32026145,0.50392157,0.8901961,0.21830067,0.1731566,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-066-063.png
179,0.5039458,0.5006536,0.3633987,0.5392157,0.89281046,0.2026144,0.15364492,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-066-117.png
180,0.48557556,0.44836602,0.35947713,0.5156863,0.9137255,0.22091505,0.16632468,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-066-153.png
181,0.4557649,0.3934641,0.29934642,0.50392157,0.92156863,0.27843133,0.19027363,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-066-207.png
182,0.45870194,0.41960788,0.2627451,0.5013072,0.89542484,0.30718955,0.19338724,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-066-243.png
183,0.46052098,0.40261438,0.26143792,0.49673203,0.8993464,0.3895425,0.20849246,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-066-297.png
184,0.43441126,0.3398693,0.26013073,0.48562092,0.9006536,0.38562092,0.21923847,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-066-333.png
185,0.42277375,0.32418302,0.27320263,0.48104575,0.89411765,0.34901962,0.2144655,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-068-000.png
186,0.49581355,0.47843137,0.3503268,0.5366013,0.89542484,0.21568629,0.1583258,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-068-090.png
187,0.46648532,0.4039216,0.3385621,0.50522876,0.924183,0.24052289,0.1815691,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-068-180.png
188,0.468264,0.42745098,0.26666668,0.4954248,0.88888884,0.35032675,0.19848782,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-068-270.png
189,0.45781186,0.3934641,0.39215687,0.4888889,0.9411765,0.12549019,0.18669203,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-000.png
190,0.47676963,0.41830066,0.4130719,0.49346408,0.9450981,0.15424839,0.17867833,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-022.png
191,0.5092694,0.45751634,0.45228758,0.49542484,0.95686275,0.19607845,0.17176239,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-045.png
192,0.5290806,0.48235297,0.48104575,0.4993464,0.95686275,0.20522878,0.16342367,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-068.png
193,0.5431868,0.5058823,0.5045752,0.50849676,0.9647059,0.2026144,0.15488046,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-090.png
194,0.5426818,0.5111111,0.50980395,0.5104575,0.9529411,0.18562093,0.14665952,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-112.png
195,0.54290795,0.5150327,0.50980395,0.52287585,0.9490197,0.1542483,0.13829999,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-135.png
196,0.5236548,0.4862745,0.47843137,0.5071896,0.9647059,0.12941179,0.14576969,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-158.png
197,0.50055754,0.44705883,0.4405229,0.50065356,0.9647058,0.13333336,0.15882039,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-180.png
198,0.49215505,0.42352942,0.40784314,0.49215686,0.94509804,0.16601303,0.16611443,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-202.png
199,0.4843133,0.4248366,0.37124184,0.49346405,0.9503268,0.21699348,0.1766819,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-225.png
200,0.48438463,0.42875817,0.35816994,0.4875817,0.94379085,0.2352941,0.18332818,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-248.png
201,0.48120528,0.42091504,0.35555556,0.48954248,0.92941177,0.23006538,0.18558536,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-270.png
202,0.47520673,0.40261438,0.35555556,0.49477124,0.9346405,0.21437907,0.18793854,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-292.png
203,0.46365848,0.38039216,0.35555556,0.4875817,0.92026144,0.18823531,0.19070284,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-315.png
204,0.45886248,0.3777778,0.37124184,0.49281046,0.93333334,0.15947711,0.19093296,D:/Projects/Python/data-mining/Dataset/TrainData\apple5-090-338.png
205,0.5086767,0.5150327,0.3764706,0.5411765,0.83398694,0.2026144,0.13657054,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-000-000.png
206,0.4888159,0.4535948,0.34771243,0.5333333,0.81307185,0.20522878,0.13315232,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-022-000.png
207,0.5047436,0.4888889,0.4993464,0.5908497,0.724183,0.1398693,0.10375375,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-022-090.png
208,0.5002507,0.47973856,0.39084968,0.5509804,0.79607844,0.1529412,0.1112937,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-022-180.png
209,0.50132924,0.48496732,0.4993464,0.5732026,0.8013072,0.12941176,0.10077931,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-022-270.png
210,0.5001967,0.46797386,0.46013072,0.54509807,0.8000001,0.15424839,0.11255849,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-035-045.png
211,0.5039511,0.48758173,0.4888889,0.5869281,0.7633987,0.112418324,0.101235956,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-035-135.png
212,0.51685804,0.5045752,0.5019608,0.59150326,0.730719,0.10065359,0.09323998,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-035-225.png
213,0.49605545,0.46143794,0.4627451,0.579085,0.7320262,0.1529412,0.121601105,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-035-315.png
214,0.47997195,0.41830066,0.39738563,0.58431375,0.73464054,0.19999996,0.13953103,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-045-000.png
215,0.51412857,0.5176471,0.53333336,0.5803922,0.7084968,0.10457519,0.09310274,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-045-090.png
216,0.49779567,0.47320262,0.4627451,0.5993464,0.7673202,0.12026143,0.10791951,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-045-180.png
217,0.5200447,0.5176471,0.53333336,0.6372549,0.66013074,0.10326797,0.0916281,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-045-270.png
218,0.47650596,0.45098042,0.34248367,0.51437914,0.8718955,0.22875819,0.14165379,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-066-027.png
219,0.4931854,0.5058823,0.3529412,0.5222222,0.8562091,0.20000002,0.12597479,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-066-063.png
220,0.49256736,0.5045752,0.3764706,0.53333336,0.88104576,0.19346404,0.1258822,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-066-117.png
221,0.48460758,0.47189546,0.40261438,0.5248366,0.8980392,0.14640525,0.122294016,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-066-153.png
222,0.4957445,0.4993464,0.4,0.5267974,0.8993465,0.15947706,0.1206168,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-066-207.png
223,0.5029738,0.5150327,0.3647059,0.5464052,0.86013067,0.20000002,0.120251685,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-066-243.png
224,0.4902966,0.49019608,0.33464053,0.51960784,0.8875817,0.2026144,0.13600694,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-066-297.png
225,0.46420643,0.42222223,0.3254902,0.49869278,0.9032679,0.24705884,0.15470214,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-066-333.png
226,0.46228823,0.40784314,0.33071896,0.50784314,0.91895425,0.24967322,0.1560965,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-068-000.png
227,0.49078918,0.49673203,0.36078432,0.5281046,0.87058824,0.21307188,0.12543543,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-068-090.png
228,0.4879054,0.47320262,0.41568628,0.5261438,0.9137255,0.13725492,0.12165137,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-068-180.png
229,0.5017029,0.5006536,0.35555556,0.5254902,0.8601308,0.18039212,0.122445025,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-068-270.png
230,0.4689079,0.42222223,0.3895425,0.49084967,0.95816994,0.17777777,0.14461413,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-000.png
231,0.48453414,0.44444445,0.40522876,0.49738562,0.9529412,0.16209152,0.13969477,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-022.png
232,0.507272,0.4627451,0.4366013,0.5150327,0.93071896,0.20000002,0.13639984,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-045.png
233,0.5111982,0.45882353,0.44705883,0.52287585,0.92810464,0.20784315,0.13696283,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-068.png
234,0.517532,0.4745098,0.46797386,0.5163399,0.9254902,0.20261437,0.13712253,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-090.png
235,0.51629174,0.48235297,0.47843137,0.5235294,0.92679733,0.1895425,0.1367745,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-112.png
236,0.51049286,0.49411765,0.49411765,0.52614385,0.9215687,0.15816996,0.12839751,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-135.png
237,0.5032562,0.49673203,0.4993464,0.52287585,0.92810464,0.12287584,0.12153848,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-158.png
238,0.50349605,0.49673203,0.4993464,0.5248366,0.9503268,0.112418324,0.120203726,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-180.png
239,0.51138407,0.49542484,0.49411765,0.52026147,0.9411765,0.13856211,0.12327265,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-202.png
240,0.5213877,0.48104575,0.475817,0.51830065,0.9346405,0.18169937,0.13081072,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-225.png
241,0.52441597,0.47450984,0.45751634,0.52091503,0.91895425,0.20653597,0.13189812,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-248.png
242,0.51871336,0.475817,0.4405229,0.5130719,0.94509804,0.20915034,0.13158715,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-270.png
243,0.5071624,0.46535948,0.4130719,0.49346405,0.94248366,0.2013072,0.13813552,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-292.png
244,0.488468,0.45098042,0.39738563,0.49738562,0.9633987,0.17516342,0.14363845,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-315.png
245,0.4766786,0.43529415,0.39215687,0.4986928,0.9607843,0.17516342,0.14574747,D:/Projects/Python/data-mining/Dataset/TrainData\apple6-090-338.png
246,0.48658884,0.44444445,0.30588236,0.5470588,0.8091503,0.29673204,0.18108416,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-000-000.png
247,0.4427626,0.3529412,0.2496732,0.5496732,0.7359477,0.33333334,0.18874437,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-022-000.png
248,0.47612917,0.40522876,0.3124183,0.5104575,0.7359477,0.2771242,0.1588504,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-022-090.png
249,0.46100974,0.3869281,0.2771242,0.5934641,0.74771243,0.29803923,0.17584594,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-022-180.png
250,0.45933074,0.38562092,0.38169935,0.5830065,0.6928104,0.26143792,0.15932088,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-022-270.png
251,0.45922822,0.3647059,0.34509805,0.5398693,0.65359485,0.29281047,0.17315981,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-035-045.png
252,0.47945443,0.4039216,0.39084968,0.5366013,0.7490196,0.2535948,0.15757325,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-035-135.png
253,0.47766,0.4039216,0.4,0.5980392,0.70718956,0.23529413,0.15944481,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-035-225.png
254,0.44905013,0.35424837,0.34771243,0.5130719,0.6784314,0.29150328,0.17263174,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-035-315.png
255,0.45516318,0.33594772,0.3137255,0.5248366,0.751634,0.34248367,0.19613992,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-045-000.png
256,0.4906604,0.42875817,0.41830066,0.55490196,0.6470588,0.22352937,0.14391825,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-045-090.png
257,0.46833247,0.37908497,0.36993465,0.56078434,0.737255,0.2640523,0.17418589,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-045-180.png
258,0.49726844,0.4496732,0.45228758,0.5686275,0.7058824,0.22483656,0.14770041,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-045-270.png
259,0.4459784,0.3647059,0.2640523,0.46535948,0.8601307,0.34901962,0.19460845,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-066-027.png
260,0.45846123,0.4261438,0.26928106,0.5006536,0.8862745,0.29673204,0.17234431,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-066-063.png
261,0.4905202,0.46928108,0.32941177,0.52875817,0.8666667,0.2588235,0.16176733,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-066-117.png
262,0.482654,0.42745098,0.35555556,0.5176471,0.8967321,0.24183002,0.17150636,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-066-153.png
263,0.48040935,0.4261438,0.3633987,0.5143791,0.90588236,0.1895425,0.1718457,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-066-207.png
264,0.49957576,0.4862745,0.35816994,0.5235294,0.8954248,0.22875816,0.16545942,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-066-243.png
265,0.4585616,0.41699347,0.29803923,0.49542484,0.8418301,0.29803923,0.17556003,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-066-297.png
266,0.43171856,0.34379086,0.2653595,0.4849673,0.8679738,0.34771243,0.19683112,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-066-333.png
267,0.43591017,0.32941177,0.26928106,0.4594771,0.8562091,0.3555555,0.2031985,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-068-000.png
268,0.47837508,0.45751634,0.3019608,0.52287585,0.8836602,0.24836603,0.16116227,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-068-090.png
269,0.47391394,0.40261438,0.36862746,0.51830065,0.8875817,0.19738564,0.17109756,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-068-180.png
270,0.48883995,0.46013072,0.3385621,0.5143791,0.87450975,0.24575165,0.16591471,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-068-270.png
271,0.44888103,0.37124184,0.3254902,0.4660131,0.91633993,0.26928106,0.1800494,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-000.png
272,0.45742583,0.40522876,0.32941177,0.4745098,0.9281046,0.2627451,0.17451234,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-022.png
273,0.47314787,0.44836602,0.3385621,0.47189543,0.92026144,0.24967322,0.16750376,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-045.png
274,0.4942304,0.47843137,0.36078432,0.48562092,0.94509804,0.23790851,0.16365498,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-068.png
275,0.511589,0.47973856,0.39607844,0.4882353,0.9477124,0.22352943,0.15561351,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-090.png
276,0.52749074,0.47843137,0.43398693,0.50849676,0.93071896,0.2013072,0.14695801,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-112.png
277,0.5337577,0.4771242,0.47058824,0.5300654,0.8928105,0.16339871,0.13650985,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-135.png
278,0.5258554,0.4888889,0.4888889,0.52156866,0.9359477,0.12418303,0.13767284,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-158.png
279,0.52334917,0.4993464,0.5045752,0.51241827,0.95947707,0.11372551,0.14088088,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-180.png
280,0.5211878,0.49411765,0.49803925,0.5124183,0.94640523,0.1398693,0.14762032,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-202.png
281,0.5352076,0.49673203,0.4993464,0.5143791,0.9555555,0.19084969,0.1559863,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-225.png
282,0.5381478,0.4888889,0.4888889,0.5117647,0.9477124,0.21960792,0.15909217,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-248.png
283,0.5167425,0.45620918,0.45228758,0.503268,0.93333334,0.22091499,0.15910788,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-270.png
284,0.49151385,0.4117647,0.40261438,0.49673203,0.9124183,0.2104575,0.16550632,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-292.png
285,0.4639459,0.38431373,0.35947713,0.48954248,0.92941177,0.2143791,0.1734136,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-315.png
286,0.44783002,0.36601308,0.33464053,0.48496732,0.9490196,0.2509804,0.17710939,D:/Projects/Python/data-mining/Dataset/TrainData\apple7-090-338.png
287,0.4738905,0.4366013,0.29934642,0.51830065,0.88235295,0.30980393,0.16491526,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-000-000.png
288,0.45116526,0.37385622,0.26797387,0.4993464,0.78169936,0.32156858,0.16743709,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-022-000.png
289,0.47405708,0.41045752,0.4,0.5379085,0.8405229,0.26797387,0.14903933,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-022-090.png
290,0.44819608,0.37385622,0.28104576,0.548366,0.7647059,0.28627452,0.17111984,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-022-180.png
291,0.45882642,0.3869281,0.3019608,0.5058824,0.8026144,0.24183002,0.1655541,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-022-270.png
292,0.46419597,0.38300657,0.36862746,0.5320262,0.82091504,0.27189544,0.1532627,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-035-045.png
293,0.4653713,0.39477125,0.38431373,0.54444444,0.86928105,0.25751635,0.15447798,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-035-135.png
294,0.44292033,0.3647059,0.35555556,0.52875817,0.7150327,0.23137257,0.16825248,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-035-225.png
295,0.46358597,0.37254906,0.35816994,0.5385621,0.703268,0.2888889,0.16856307,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-035-315.png
296,0.4470116,0.3385621,0.31764707,0.53137255,0.7281046,0.31764707,0.17307211,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-045-000.png
297,0.47683057,0.4261438,0.42091504,0.5882353,0.73202616,0.2261438,0.13522735,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-045-090.png
298,0.44587797,0.36209154,0.35555556,0.5718954,0.78300655,0.2640523,0.17055167,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-045-180.png
299,0.4949639,0.42352942,0.41699347,0.5633987,0.7137255,0.23267972,0.16045667,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-045-270.png
300,0.44482717,0.3751634,0.27320263,0.4738562,0.84313726,0.32287583,0.17222492,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-066-027.png
301,0.45796382,0.43398693,0.28104576,0.50849676,0.84444445,0.28496733,0.158935,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-066-063.png
302,0.46216777,0.4405229,0.30980393,0.52026147,0.8862745,0.27058825,0.1591553,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-066-117.png
303,0.44175053,0.38562092,0.3267974,0.503268,0.91503274,0.21830067,0.16769615,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-066-153.png
304,0.4326904,0.37908497,0.303268,0.49542484,0.8601307,0.24705884,0.17774597,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-066-207.png
305,0.45844024,0.42875817,0.27450982,0.517647,0.8653594,0.29934642,0.18476528,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-066-243.png
306,0.4758158,0.42483664,0.27320263,0.5013072,0.89542484,0.35424837,0.18833227,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-066-297.png
307,0.45340353,0.3633987,0.27058825,0.47320262,0.85751635,0.36862746,0.18638323,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-066-333.png
308,0.43755835,0.3398693,0.27320263,0.4986928,0.9163399,0.3529412,0.18378751,D:/Projects/Python/data-mining/Dataset/TrainData\apple8-068-000.png
